order_id,order_code,product_id,currency_code,order_quantity,unit_price,total_unit_price
4112,ORDER4112,4,USD,11,6391.8,70309.8
4113,ORDER4113,5,USD,11,1842.5,20267.5
4114,ORDER4114,8,USD,11,3886,42746
4115,ORDER4115,6,USD,11,1809,19899
4116,ORDER4116,1,USD,6,6237.7,37426.2
4117,ORDER4117,8,USD,7,3859.2,27014.4
4118,ORDER4118,5,USD,10,1252.9,12529
4119,ORDER4119,12,USD,6,1065.3,6391.8
4120,ORDER4120,10,USD,7,2673.3,18713.1
4121,ORDER4121,9,USD,8,3906.1,31248.8
4122,ORDER4122,7,USD,11,5795.5,63750.5
4123,ORDER4123,9,USD,8,1742,13936
4124,ORDER4124,4,USD,7,3872.6,27108.2
4125,ORDER4125,5,USD,7,268,1876
4126,ORDER4126,8,USD,11,924.6,10170.6
4127,ORDER4127,5,USD,11,3845.8,42303.8
4128,ORDER4128,8,USD,11,1038.5,11423.5
4129,ORDER4129,6,USD,6,1916.2,11497.2
4130,ORDER4130,14,USD,12,1889.4,22672.8
4131,ORDER4131,8,USD,12,1051.9,12622.8
4132,ORDER4132,3,USD,7,1078.7,7550.9
4133,ORDER4133,10,USD,11,3926.2,43188.2
4134,ORDER4134,2,USD,6,1996.6,11979.6
4135,ORDER4135,2,USD,9,4006.6,36059.4
4136,ORDER4136,13,USD,12,2613,31356
4137,ORDER4137,13,USD,12,2639.8,31677.6
4138,ORDER4138,10,USD,8,6458.8,51670.4
4139,ORDER4139,4,USD,7,3095.4,21667.8
4140,ORDER4140,5,USD,6,1125.6,6753.6
4141,ORDER4141,2,USD,7,1018.4,7128.8
4142,ORDER4142,1,USD,7,5333.2,37332.4
4143,ORDER4143,1,USD,12,5842.4,70108.8
4144,ORDER4144,5,USD,11,750.4,8254.4
4145,ORDER4145,7,USD,12,3973.1,47677.2
4146,ORDER4146,13,USD,6,1943,11658
4147,ORDER4147,3,USD,6,3879.3,23275.8
4148,ORDER4148,10,USD,6,1085.4,6512.4
4149,ORDER4149,11,USD,5,2532.6,12663
4150,ORDER4150,8,USD,11,3939.6,43335.6
4151,ORDER4151,13,USD,7,1145.7,8019.9
4152,ORDER4152,12,USD,10,1005,10050
4153,ORDER4153,8,USD,7,247.9,1735.3
4154,ORDER4154,1,USD,9,3845.8,34612.2
4155,ORDER4155,12,USD,8,5038.4,40307.2
4156,ORDER4156,11,USD,12,254.6,3055.2
4157,ORDER4157,10,USD,8,2559.4,20475.2
4158,ORDER4158,13,USD,9,1976.5,17788.5
4159,ORDER4159,2,USD,10,194.3,1943
4160,ORDER4160,7,USD,9,5587.8,50290.2
4161,ORDER4161,9,USD,6,3973.1,23838.6
4162,ORDER4162,4,USD,8,5286.3,42290.4
4163,ORDER4163,10,USD,7,6411.9,44883.3
4164,ORDER4164,13,USD,12,3865.9,46390.8
4165,ORDER4165,6,USD,12,1011.7,12140.4
4166,ORDER4166,12,USD,11,3852.5,42377.5
4167,ORDER4167,4,USD,9,1701.8,15316.2
4168,ORDER4168,12,USD,8,201,1608
4169,ORDER4169,13,USD,8,2546,20368
4170,ORDER4170,2,USD,5,1105.5,5527.5
4171,ORDER4171,8,USD,11,1078.7,11865.7
4172,ORDER4172,10,USD,11,2257.9,24836.9
4173,ORDER4173,9,USD,8,3832.4,30659.2
4174,ORDER4174,15,USD,12,1929.6,23155.2
4175,ORDER4175,12,USD,8,690.1,5520.8
4176,ORDER4176,11,USD,7,3865.9,27061.3
4177,ORDER4177,14,USD,11,6405.2,70457.2
4178,ORDER4178,7,USD,8,904.5,7236
4179,ORDER4179,5,USD,6,3678.3,22069.8
4180,ORDER4180,8,USD,9,3966.4,35697.6
4181,ORDER4181,7,USD,7,3932.9,27530.3
4182,ORDER4182,7,USD,11,2284.7,25131.7
4183,ORDER4183,12,USD,8,3832.4,30659.2
4184,ORDER4184,6,USD,10,241.2,2412
4185,ORDER4185,3,USD,11,1118.9,12307.9
4186,ORDER4186,11,USD,6,703.5,4221
4187,ORDER4187,15,USD,6,6130.5,36783
4188,ORDER4188,5,USD,5,221.1,1105.5
4189,ORDER4189,15,USD,8,2626.4,21011.2
4190,ORDER4190,6,USD,6,1735.3,10411.8
4191,ORDER4191,10,USD,7,991.6,6941.2
4192,ORDER4192,5,USD,7,3946.3,27624.1
4193,ORDER4193,2,USD,9,5500.7,49506.3
4194,ORDER4194,11,USD,11,3872.6,42598.6
4195,ORDER4195,13,USD,5,234.5,1172.5
4196,ORDER4196,10,USD,8,1956.4,15651.2
4197,ORDER4197,15,USD,9,247.9,2231.1
4198,ORDER4198,5,USD,9,6432,57888
4199,ORDER4199,4,USD,8,1078.7,8629.6
4200,ORDER4200,6,USD,9,2251.2,20260.8
4201,ORDER4201,3,USD,10,201,2010
4202,ORDER4202,14,USD,5,1011.7,5058.5
4203,ORDER4203,1,USD,8,891.1,7128.8
4204,ORDER4204,7,USD,6,1011.7,6070.2
4205,ORDER4205,15,USD,10,221.1,2211
4206,ORDER4206,9,USD,7,2499.1,17493.7
4207,ORDER4207,10,USD,6,5360,32160
4208,ORDER4208,11,USD,6,1065.3,6391.8
4209,ORDER4209,13,USD,11,1025.1,11276.1
4210,ORDER4210,13,USD,11,1112.2,12234.2
4211,ORDER4211,3,USD,7,1018.4,7128.8
4212,ORDER4212,7,USD,8,1159.1,9272.8
4213,ORDER4213,4,USD,11,2599.6,28595.6
4214,ORDER4214,4,USD,6,254.6,1527.6
4215,ORDER4215,9,USD,8,5440.4,43523.2
4216,ORDER4216,12,USD,5,1795.6,8978
4217,ORDER4217,11,USD,12,5540.9,66490.8
4218,ORDER4218,15,USD,9,5380.1,48420.9
4219,ORDER4219,11,USD,9,1085.4,9768.6
4220,ORDER4220,12,USD,12,1078.7,12944.4
4221,ORDER4221,1,USD,12,877.7,10532.4
4222,ORDER4222,2,USD,7,3041.8,21292.6
4223,ORDER4223,14,USD,10,6505.7,65057
4224,ORDER4224,8,USD,11,1105.5,12160.5
4225,ORDER4225,4,USD,10,1045.2,10452
4226,ORDER4226,12,USD,7,5366.7,37566.9
4227,ORDER4227,7,USD,11,2619.7,28816.7
4228,ORDER4228,6,USD,8,1058.6,8468.8
4229,ORDER4229,15,USD,6,261.3,1567.8
4230,ORDER4230,9,USD,5,5594.5,27972.5
4231,ORDER4231,1,USD,7,1105.5,7738.5
4232,ORDER4232,14,USD,6,2412,14472
4233,ORDER4233,14,USD,10,3819,38190
4234,ORDER4234,8,USD,9,268,2412
4235,ORDER4235,4,USD,11,227.8,2505.8
4236,ORDER4236,7,USD,9,268,2412
4237,ORDER4237,13,USD,12,1065.3,12783.6
4238,ORDER4238,14,USD,11,676.7,7443.7
4239,ORDER4239,11,USD,7,1051.9,7363.3
4240,ORDER4240,9,USD,7,2244.5,15711.5
4241,ORDER4241,7,USD,6,3986.5,23919
4242,ORDER4242,10,USD,7,6405.2,44836.4
4243,ORDER4243,3,USD,7,1078.7,7550.9
4244,ORDER4244,3,USD,8,5447.1,43576.8
4245,ORDER4245,14,USD,7,174.2,1219.4
4246,ORDER4246,13,USD,10,1273,12730
4247,ORDER4247,2,USD,7,1072,7504
4248,ORDER4248,4,USD,12,2693.4,32320.8
4249,ORDER4249,4,USD,6,1025.1,6150.6
4250,ORDER4250,6,USD,6,1125.6,6753.6
4251,ORDER4251,4,USD,11,6304.7,69351.7
4252,ORDER4252,13,USD,6,2298.1,13788.6
4253,ORDER4253,7,USD,11,3979.8,43777.8
4254,ORDER4254,1,USD,9,2592.9,23336.1
4255,ORDER4255,11,USD,12,670,8040
4256,ORDER4256,2,USD,5,3470.6,17353
4257,ORDER4257,1,USD,11,1152.4,12676.4
4258,ORDER4258,15,USD,5,830.8,4154
4259,ORDER4259,14,USD,5,1112.2,5561
4260,ORDER4260,12,USD,5,1085.4,5427
4261,ORDER4261,3,USD,11,2519.2,27711.2
4262,ORDER4262,12,USD,12,1112.2,13346.4
4263,ORDER4263,8,USD,5,1179.2,5896
4264,ORDER4264,10,USD,5,1876,9380
4265,ORDER4265,5,USD,12,2391.9,28702.8
4266,ORDER4266,9,USD,10,1929.6,19296
4267,ORDER4267,8,USD,8,1139,9112
4268,ORDER4268,8,USD,8,3839.1,30712.8
4269,ORDER4269,14,USD,12,2599.6,31195.2
4270,ORDER4270,15,USD,8,3859.2,30873.6
4271,ORDER4271,12,USD,10,234.5,2345
4272,ORDER4272,9,USD,10,944.7,9447
4273,ORDER4273,12,USD,5,3839.1,19195.5
4274,ORDER4274,6,USD,5,1098.8,5494
4275,ORDER4275,11,USD,8,1768.8,14150.4
4276,ORDER4276,7,USD,12,3993.2,47918.4
4277,ORDER4277,1,USD,10,241.2,2412
4278,ORDER4278,5,USD,12,3926.2,47114.4
4279,ORDER4279,4,USD,7,3350,23450
4280,ORDER4280,1,USD,6,1835.8,11014.8
4281,ORDER4281,1,USD,11,1118.9,12307.9
4282,ORDER4282,6,USD,12,1051.9,12622.8
4283,ORDER4283,2,USD,9,3577.8,32200.2
4284,ORDER4284,5,USD,6,3953,23718
4285,ORDER4285,13,USD,12,2633.1,31597.2
4286,ORDER4286,4,USD,9,1045.2,9406.8
4287,ORDER4287,15,USD,5,3792.2,18961
4288,ORDER4288,9,USD,12,2653.2,31838.4
4289,ORDER4289,11,USD,7,1005,7035
4290,ORDER4290,13,USD,6,5929.5,35577
4291,ORDER4291,10,USD,7,3484,24388
4292,ORDER4292,11,USD,12,1855.9,22270.8
4293,ORDER4293,2,USD,6,5567.7,33406.2
4294,ORDER4294,12,USD,12,998.3,11979.6
4295,ORDER4295,9,USD,12,2626.4,31516.8
4296,ORDER4296,13,USD,6,1112.2,6673.2
4297,ORDER4297,8,USD,10,227.8,2278
4298,ORDER4298,8,USD,10,3959.7,39597
4299,ORDER4299,5,USD,11,6097,67067
4300,ORDER4300,6,USD,7,2552.7,17868.9
4301,ORDER4301,12,USD,9,1025.1,9225.9
4302,ORDER4302,13,USD,9,2425.4,21828.6
4303,ORDER4303,11,USD,9,3892.7,35034.3
4304,ORDER4304,1,USD,6,3906.1,23436.6
4305,ORDER4305,2,USD,5,1038.5,5192.5
4306,ORDER4306,8,USD,8,2398.6,19188.8
4307,ORDER4307,4,USD,8,1882.7,15061.6
4308,ORDER4308,3,USD,7,1145.7,8019.9
4309,ORDER4309,4,USD,10,3698.4,36984
4310,ORDER4310,11,USD,9,2237.8,20140.2
4311,ORDER4311,14,USD,6,194.3,1165.8
4312,ORDER4312,8,USD,9,1065.3,9587.7
4313,ORDER4313,2,USD,5,670,3350
4314,ORDER4314,10,USD,6,958.1,5748.6
4315,ORDER4315,10,USD,8,1078.7,8629.6
4316,ORDER4316,1,USD,6,187.6,1125.6
4317,ORDER4317,13,USD,12,3772.1,45265.2
4318,ORDER4318,12,USD,5,743.7,3718.5
4319,ORDER4319,10,USD,5,3979.8,19899
4320,ORDER4320,2,USD,8,3966.4,31731.2
4321,ORDER4321,7,USD,7,227.8,1594.6
4322,ORDER4322,13,USD,12,5822.3,69867.6
4323,ORDER4323,1,USD,6,1192.6,7155.6
4324,ORDER4324,13,USD,8,1762.1,14096.8
4325,ORDER4325,8,USD,5,904.5,4522.5
4326,ORDER4326,12,USD,10,234.5,2345
4327,ORDER4327,2,USD,10,2974.8,29748
4328,ORDER4328,13,USD,9,1051.9,9467.1
4329,ORDER4329,9,USD,6,837.5,5025
4330,ORDER4330,14,USD,10,5071.9,50719
4331,ORDER4331,14,USD,8,6445.4,51563.2
4332,ORDER4332,13,USD,8,850.9,6807.2
4333,ORDER4333,3,USD,8,690.1,5520.8
4334,ORDER4334,7,USD,5,167.5,837.5
4335,ORDER4335,9,USD,11,1098.8,12086.8
4336,ORDER4336,4,USD,10,2532.6,25326
4337,ORDER4337,8,USD,6,1085.4,6512.4
4338,ORDER4338,9,USD,8,951.4,7611.2
4339,ORDER4339,2,USD,11,2586.2,28448.2
4340,ORDER4340,1,USD,12,1708.5,20502
4341,ORDER4341,4,USD,6,1078.7,6472.2
4342,ORDER4342,1,USD,7,1132.3,7926.1
4343,ORDER4343,1,USD,6,1983.2,11899.2
4344,ORDER4344,13,USD,5,1051.9,5259.5
4345,ORDER4345,12,USD,6,3979.8,23878.8
4346,ORDER4346,9,USD,12,1708.5,20502
4347,ORDER4347,4,USD,12,1005,12060
4348,ORDER4348,11,USD,11,3845.8,42303.8
4349,ORDER4349,4,USD,10,1125.6,11256
4350,ORDER4350,9,USD,10,1025.1,10251
4351,ORDER4351,10,USD,12,6559.3,78711.6
4352,ORDER4352,15,USD,8,2318.2,18545.6
4353,ORDER4353,5,USD,5,1058.6,5293
4354,ORDER4354,10,USD,8,1762.1,14096.8
4355,ORDER4355,8,USD,5,1051.9,5259.5
4356,ORDER4356,2,USD,12,2572.8,30873.6
4357,ORDER4357,1,USD,6,1835.8,11014.8
4358,ORDER4358,11,USD,11,1078.7,11865.7
4359,ORDER4359,1,USD,9,3919.5,35275.5
4360,ORDER4360,14,USD,12,5688.3,68259.6
4361,ORDER4361,12,USD,11,2438.8,26826.8
4362,ORDER4362,5,USD,11,837.5,9212.5
4363,ORDER4363,14,USD,5,6438.7,32193.5
4364,ORDER4364,11,USD,7,1795.6,12569.2
4365,ORDER4365,11,USD,8,1038.5,8308
4366,ORDER4366,14,USD,8,174.2,1393.6
4367,ORDER4367,3,USD,8,5185.8,41486.4
4368,ORDER4368,6,USD,5,1045.2,5226
4369,ORDER4369,2,USD,10,3872.6,38726
4370,ORDER4370,3,USD,6,1922.9,11537.4
4371,ORDER4371,12,USD,12,2237.8,26853.6
4372,ORDER4372,13,USD,7,1038.5,7269.5
4373,ORDER4373,11,USD,10,234.5,2345
4374,ORDER4374,5,USD,11,1125.6,12381.6
4375,ORDER4375,9,USD,6,1105.5,6633
4376,ORDER4376,7,USD,9,2425.4,21828.6
4377,ORDER4377,1,USD,8,2338.3,18706.4
4378,ORDER4378,12,USD,8,750.4,6003.2
4379,ORDER4379,6,USD,8,3765.4,30123.2
4380,ORDER4380,3,USD,7,3946.3,27624.1
4381,ORDER4381,8,USD,11,871,9581
4382,ORDER4382,11,USD,5,743.7,3718.5
4383,ORDER4383,13,USD,12,1936.3,23235.6
4384,ORDER4384,8,USD,11,2572.8,28300.8
4385,ORDER4385,8,USD,5,850.9,4254.5
4386,ORDER4386,11,USD,11,2519.2,27711.2
4387,ORDER4387,7,USD,9,1045.2,9406.8
4388,ORDER4388,3,USD,10,5674.9,56749
4389,ORDER4389,5,USD,8,2405.3,19242.4
4390,ORDER4390,9,USD,5,3095.4,15477
4391,ORDER4391,5,USD,9,1065.3,9587.7
4392,ORDER4392,4,USD,7,2907.8,20354.6
4393,ORDER4393,4,USD,10,1045.2,10452
4394,ORDER4394,3,USD,6,2619.7,15718.2
4395,ORDER4395,8,USD,12,1299.8,15597.6
4396,ORDER4396,10,USD,7,254.6,1782.2
4397,ORDER4397,15,USD,7,884.4,6190.8
4398,ORDER4398,4,USD,8,268,2144
4399,ORDER4399,7,USD,9,234.5,2110.5
4400,ORDER4400,13,USD,7,1018.4,7128.8
4401,ORDER4401,3,USD,5,3329.9,16649.5
4402,ORDER4402,13,USD,11,3986.5,43851.5
4403,ORDER4403,9,USD,8,2519.2,20153.6
4404,ORDER4404,5,USD,11,5768.7,63455.7
4405,ORDER4405,3,USD,7,3865.9,27061.3
4406,ORDER4406,9,USD,10,3872.6,38726
4407,ORDER4407,5,USD,8,3852.5,30820
4408,ORDER4408,7,USD,5,6545.9,32729.5
4409,ORDER4409,3,USD,6,3510.8,21064.8
4410,ORDER4410,12,USD,10,2512.5,25125
4411,ORDER4411,6,USD,10,1239.5,12395
4412,ORDER4412,2,USD,5,2010,10050
4413,ORDER4413,8,USD,7,201,1407
4414,ORDER4414,4,USD,11,2539.3,27932.3
4415,ORDER4415,2,USD,11,201,2211
4416,ORDER4416,15,USD,8,3926.2,31409.6
4417,ORDER4417,3,USD,7,2385.2,16696.4
4418,ORDER4418,8,USD,6,2793.9,16763.4
4419,ORDER4419,4,USD,6,254.6,1527.6
4420,ORDER4420,13,USD,7,3892.7,27248.9
4421,ORDER4421,15,USD,8,3872.6,30980.8
4422,ORDER4422,8,USD,12,1051.9,12622.8
4423,ORDER4423,12,USD,10,227.8,2278
4424,ORDER4424,5,USD,10,3879.3,38793
4425,ORDER4425,1,USD,5,1105.5,5527.5
4426,ORDER4426,3,USD,5,3993.2,19966
4427,ORDER4427,5,USD,11,187.6,2063.6
4428,ORDER4428,9,USD,11,6358.3,69941.3
4429,ORDER4429,11,USD,11,4006.6,44072.6
4430,ORDER4430,8,USD,10,4006.6,40066
4431,ORDER4431,4,USD,6,3932.9,23597.4
4432,ORDER4432,13,USD,6,6043.4,36260.4
4433,ORDER4433,12,USD,8,1112.2,8897.6
4434,ORDER4434,15,USD,10,1969.8,19698
4435,ORDER4435,15,USD,12,2606.3,31275.6
4436,ORDER4436,6,USD,10,268,2680
4437,ORDER4437,7,USD,9,1902.8,17125.2
4438,ORDER4438,14,USD,9,2559.4,23034.6
4439,ORDER4439,3,USD,10,3879.3,38793
4440,ORDER4440,4,USD,7,3859.2,27014.4
4441,ORDER4441,4,USD,10,1782.2,17822
4442,ORDER4442,2,USD,5,268,1340
4443,ORDER4443,11,USD,12,6184.1,74209.2
4444,ORDER4444,7,USD,9,2412,21708
4445,ORDER4445,11,USD,12,891.1,10693.2
4446,ORDER4446,3,USD,10,2586.2,25862
4447,ORDER4447,7,USD,10,1139,11390
4448,ORDER4448,10,USD,6,6277.9,37667.4
4449,ORDER4449,8,USD,8,4013.3,32106.4
4450,ORDER4450,10,USD,10,5045.1,50451
4451,ORDER4451,6,USD,9,1775.5,15979.5
4452,ORDER4452,14,USD,6,1742,10452
4453,ORDER4453,11,USD,6,194.3,1165.8
4454,ORDER4454,7,USD,6,1728.6,10371.6
4455,ORDER4455,5,USD,12,167.5,2010
4456,ORDER4456,3,USD,10,1876,18760
4457,ORDER4457,7,USD,8,6324.8,50598.4
4458,ORDER4458,11,USD,8,3872.6,30980.8
4459,ORDER4459,8,USD,5,850.9,4254.5
4460,ORDER4460,4,USD,6,2479,14874
4461,ORDER4461,9,USD,11,5313.1,58444.1
4462,ORDER4462,10,USD,11,2606.3,28669.3
4463,ORDER4463,8,USD,7,5339.9,37379.3
4464,ORDER4464,11,USD,11,1983.2,21815.2
4465,ORDER4465,2,USD,6,1715.2,10291.2
4466,ORDER4466,4,USD,10,3839.1,38391
4467,ORDER4467,6,USD,11,3993.2,43925.2
4468,ORDER4468,10,USD,9,1172.5,10552.5
4469,ORDER4469,2,USD,7,2767.1,19369.7
4470,ORDER4470,4,USD,5,871,4355
4471,ORDER4471,3,USD,6,2412,14472
4472,ORDER4472,2,USD,8,2385.2,19081.6
4473,ORDER4473,8,USD,6,2391.9,14351.4
4474,ORDER4474,4,USD,10,2324.9,23249
4475,ORDER4475,12,USD,5,3691.7,18458.5
4476,ORDER4476,13,USD,7,904.5,6331.5
4477,ORDER4477,13,USD,7,1715.2,12006.4
4478,ORDER4478,9,USD,7,938,6566
4479,ORDER4479,10,USD,10,4006.6,40066
4480,ORDER4480,12,USD,5,1232.8,6164
4481,ORDER4481,10,USD,8,3892.7,31141.6
4482,ORDER4482,11,USD,9,2485.7,22371.3
4483,ORDER4483,3,USD,6,1742,10452
4484,ORDER4484,2,USD,10,187.6,1876
4485,ORDER4485,3,USD,6,3966.4,23798.4
4486,ORDER4486,8,USD,8,1072,8576
4487,ORDER4487,14,USD,8,877.7,7021.6
4488,ORDER4488,4,USD,8,5701.7,45613.6
4489,ORDER4489,9,USD,12,1708.5,20502
4490,ORDER4490,5,USD,10,871,8710
4491,ORDER4491,11,USD,7,6030,42210
4492,ORDER4492,6,USD,12,5406.9,64882.8
4493,ORDER4493,4,USD,5,783.9,3919.5
4494,ORDER4494,12,USD,9,268,2412
4495,ORDER4495,3,USD,5,1936.3,9681.5
4496,ORDER4496,11,USD,5,1078.7,5393.5
4497,ORDER4497,6,USD,9,3785.5,34069.5
4498,ORDER4498,2,USD,6,2599.6,15597.6
4499,ORDER4499,3,USD,10,2003.3,20033
4500,ORDER4500,1,USD,10,3979.8,39798
4501,ORDER4501,12,USD,8,1125.6,9004.8
4502,ORDER4502,11,USD,5,2726.9,13634.5
4503,ORDER4503,2,USD,11,1943,21373
4504,ORDER4504,4,USD,5,1078.7,5393.5
4505,ORDER4505,1,USD,5,5252.8,26264
4506,ORDER4506,12,USD,9,6304.7,56742.3
4507,ORDER4507,14,USD,7,2331.6,16321.2
4508,ORDER4508,2,USD,9,1085.4,9768.6
4509,ORDER4509,10,USD,7,3095.4,21667.8
4510,ORDER4510,7,USD,7,3852.5,26967.5
4511,ORDER4511,11,USD,10,1058.6,10586
4512,ORDER4512,10,USD,12,2619.7,31436.4
4513,ORDER4513,12,USD,10,3973.1,39731
4514,ORDER4514,1,USD,12,187.6,2251.2
4515,ORDER4515,1,USD,8,3731.9,29855.2
4516,ORDER4516,5,USD,6,1092.1,6552.6
4517,ORDER4517,1,USD,9,3986.5,35878.5
4518,ORDER4518,10,USD,8,6331.5,50652
4519,ORDER4519,7,USD,5,5145.6,25728
4520,ORDER4520,12,USD,11,3839.1,42230.1
4521,ORDER4521,8,USD,12,2532.6,30391.2
4522,ORDER4522,10,USD,11,2318.2,25500.2
4523,ORDER4523,4,USD,5,924.6,4623
4524,ORDER4524,12,USD,8,1721.9,13775.2
4525,ORDER4525,4,USD,7,180.9,1266.3
4526,ORDER4526,14,USD,8,1011.7,8093.6
4527,ORDER4527,2,USD,8,1005,8040
4528,ORDER4528,1,USD,10,1192.6,11926
4529,ORDER4529,9,USD,11,810.7,8917.7
4530,ORDER4530,3,USD,7,5386.8,37707.6
4531,ORDER4531,11,USD,5,1815.7,9078.5
4532,ORDER4532,4,USD,10,1051.9,10519
4533,ORDER4533,3,USD,9,1092.1,9828.9
4534,ORDER4534,5,USD,12,1936.3,23235.6
4535,ORDER4535,15,USD,11,3437.1,37808.1
4536,ORDER4536,15,USD,7,3182.5,22277.5
4537,ORDER4537,15,USD,8,3792.2,30337.6
4538,ORDER4538,3,USD,12,1132.3,13587.6
4539,ORDER4539,10,USD,8,904.5,7236
4540,ORDER4540,2,USD,10,3986.5,39865
4541,ORDER4541,10,USD,10,1051.9,10519
4542,ORDER4542,12,USD,7,964.8,6753.6
4543,ORDER4543,8,USD,11,1098.8,12086.8
4544,ORDER4544,9,USD,11,2586.2,28448.2
4545,ORDER4545,15,USD,8,5634.7,45077.6
4546,ORDER4546,6,USD,5,3859.2,19296
4547,ORDER4547,7,USD,5,207.7,1038.5
4548,ORDER4548,4,USD,5,1139,5695
4549,ORDER4549,14,USD,11,3986.5,43851.5
4550,ORDER4550,14,USD,11,944.7,10391.7
4551,ORDER4551,13,USD,12,884.4,10612.8
4552,ORDER4552,2,USD,10,1118.9,11189
4553,ORDER4553,8,USD,9,1232.8,11095.2
4554,ORDER4554,1,USD,12,194.3,2331.6
4555,ORDER4555,7,USD,11,1025.1,11276.1
4556,ORDER4556,3,USD,6,3919.5,23517
4557,ORDER4557,6,USD,7,1782.2,12475.4
4558,ORDER4558,1,USD,7,2278,15946
4559,ORDER4559,4,USD,8,2532.6,20260.8
4560,ORDER4560,3,USD,9,3999.9,35999.1
4561,ORDER4561,1,USD,6,1829.1,10974.6
4562,ORDER4562,13,USD,6,5949.6,35697.6
4563,ORDER4563,8,USD,8,1065.3,8522.4
4564,ORDER4564,2,USD,10,1105.5,11055
4565,ORDER4565,15,USD,9,2680,24120
4566,ORDER4566,1,USD,9,777.2,6994.8
4567,ORDER4567,9,USD,12,3865.9,46390.8
4568,ORDER4568,10,USD,5,2003.3,10016.5
4569,ORDER4569,9,USD,10,6210.9,62109
4570,ORDER4570,1,USD,12,2579.5,30954
4571,ORDER4571,4,USD,11,201,2211
4572,ORDER4572,8,USD,6,1721.9,10331.4
4573,ORDER4573,8,USD,7,5232.7,36628.9
4574,ORDER4574,11,USD,5,5413.6,27068
4575,ORDER4575,14,USD,6,1011.7,6070.2
4576,ORDER4576,13,USD,8,4006.6,32052.8
4577,ORDER4577,7,USD,5,1855.9,9279.5
4578,ORDER4578,2,USD,12,3651.5,43818
4579,ORDER4579,11,USD,8,187.6,1500.8
4580,ORDER4580,11,USD,11,1125.6,12381.6
4581,ORDER4581,7,USD,11,5045.1,55496.1
4582,ORDER4582,6,USD,5,214.4,1072
4583,ORDER4583,15,USD,6,1876,11256
4584,ORDER4584,6,USD,12,1125.6,13507.2
4585,ORDER4585,11,USD,7,3986.5,27905.5
4586,ORDER4586,4,USD,7,6204.2,43429.4
4587,ORDER4587,13,USD,6,1065.3,6391.8
4588,ORDER4588,8,USD,8,1038.5,8308
4589,ORDER4589,4,USD,12,6539.2,78470.4
4590,ORDER4590,4,USD,9,1011.7,9105.3
4591,ORDER4591,7,USD,5,3242.8,16214
4592,ORDER4592,3,USD,11,1721.9,18940.9
4593,ORDER4593,13,USD,5,3986.5,19932.5
4594,ORDER4594,12,USD,12,1728.6,20743.2
4595,ORDER4595,14,USD,8,201,1608
4596,ORDER4596,6,USD,6,971.5,5829
4597,ORDER4597,12,USD,7,958.1,6706.7
4598,ORDER4598,15,USD,8,3953,31624
4599,ORDER4599,14,USD,8,1239.5,9916
4600,ORDER4600,7,USD,5,5621.3,28106.5
4601,ORDER4601,14,USD,5,3839.1,19195.5
4602,ORDER4602,14,USD,11,2519.2,27711.2
4603,ORDER4603,4,USD,12,1005,12060
4604,ORDER4604,2,USD,8,1212.7,9701.6
4605,ORDER4605,15,USD,11,5031.7,55348.7
4606,ORDER4606,3,USD,6,2418.7,14512.2
4607,ORDER4607,14,USD,9,1085.4,9768.6
4608,ORDER4608,12,USD,11,5728.5,63013.5
4609,ORDER4609,5,USD,10,214.4,2144
4610,ORDER4610,13,USD,11,891.1,9802.1
4611,ORDER4611,5,USD,6,1065.3,6391.8
4612,ORDER4612,8,USD,11,6277.9,69056.9
4613,ORDER4613,6,USD,7,1085.4,7597.8
4614,ORDER4614,1,USD,12,5393.5,64722
4615,ORDER4615,11,USD,10,234.5,2345
4616,ORDER4616,15,USD,9,978.2,8803.8
4617,ORDER4617,4,USD,6,254.6,1527.6
4618,ORDER4618,10,USD,6,1252.9,7517.4
4619,ORDER4619,12,USD,9,1098.8,9889.2
4620,ORDER4620,7,USD,9,1058.6,9527.4
4621,ORDER4621,8,USD,12,201,2412
4622,ORDER4622,8,USD,6,1045.2,6271.2
4623,ORDER4623,10,USD,8,2358.4,18867.2
4624,ORDER4624,8,USD,7,2572.8,18009.6
4625,ORDER4625,2,USD,10,1065.3,10653
4626,ORDER4626,7,USD,10,2298.1,22981
4627,ORDER4627,6,USD,9,2814,25326
4628,ORDER4628,12,USD,10,1118.9,11189
4629,ORDER4629,4,USD,8,1098.8,8790.4
4630,ORDER4630,2,USD,7,1855.9,12991.3
4631,ORDER4631,13,USD,6,2532.6,15195.6
4632,ORDER4632,10,USD,8,1340,10720
4633,ORDER4633,2,USD,12,1728.6,20743.2
4634,ORDER4634,4,USD,9,1105.5,9949.5
4635,ORDER4635,15,USD,9,850.9,7658.1
4636,ORDER4636,12,USD,12,5118.8,61425.6
4637,ORDER4637,10,USD,6,2318.2,13909.2
4638,ORDER4638,4,USD,7,837.5,5862.5
4639,ORDER4639,6,USD,7,1996.6,13976.2
4640,ORDER4640,8,USD,10,4006.6,40066
4641,ORDER4641,12,USD,11,1051.9,11570.9
4642,ORDER4642,2,USD,11,3946.3,43409.3
4643,ORDER4643,10,USD,11,984.9,10833.9
4644,ORDER4644,5,USD,8,2934.6,23476.8
4645,ORDER4645,5,USD,6,3798.9,22793.4
4646,ORDER4646,14,USD,6,3819,22914
4647,ORDER4647,1,USD,8,1869.3,14954.4
4648,ORDER4648,3,USD,7,1132.3,7926.1
