created_at,last_updated_at,status,customer_id,channel,currency_code,warehouse_code,city_shipping_id,total_product_order_quantity,total_price,total_cost
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,45,Distributor,USD,GUT930,42,11,8180.7,349.539
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,45,Export,USD,NXH382,50,5,19095,1909.5
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,116,Wholesale,USD,FLR025,62,6,15919.2,1485.792
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,30,Wholesale,USD,FLR025,66,9,17487,1088.08
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,114,Wholesale,USD,GUT930,32,6,11577.6,1543.68
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,113,Distributor,USD,NXH382,47,9,16281,1338.66
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,14,Export,USD,FLR025,64,9,9045,814.05
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,82,Distributor,USD,GUT930,36,8,13775.2,1102.016
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,70,Distributor,USD,AXW291,17,11,9212.5,368.5
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,128,Wholesale,USD,AXW291,26,8,30820,3236.1
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,5,Export,USD,AXW291,3,12,43737.6,2842.944
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,41,Distributor,USD,AXW291,9,7,1594.6,120.734
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,95,Wholesale,USD,AXW291,10,11,37071.1,2055.761
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,44,Distributor,USD,NXH382,59,9,9467.1,557.507
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,156,Distributor,USD,AXW291,16,6,23798.4,3331.776
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,108,Wholesale,USD,NXH382,48,5,1206,96.48
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,120,Wholesale,USD,AXW291,13,8,25192,1731.95
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,33,Distributor,USD,GUT930,46,10,9112,728.96
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,48,Wholesale,USD,AXW291,28,6,14070,1758.75
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,25,Wholesale,USD,GUT930,45,11,58444.1,2125.24
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,59,Wholesale,USD,AXW291,2,8,20100,1331.625
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,141,Wholesale,USD,AXW291,23,12,48240,2291.4
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,165,Export,USD,AXW291,16,12,2331.6,122.409
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,145,Wholesale,USD,AXW291,11,7,5534.2,434.83
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,88,Wholesale,USD,FLR025,65,8,25942.4,2464.528
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,161,Export,USD,AXW291,30,9,2110.5,164.15
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,4,Wholesale,USD,AXW291,14,11,60434,3626.04
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,102,Distributor,USD,GUT930,47,8,20904,1907.49
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,87,Distributor,USD,AXW291,21,8,9272.8,544.777
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,69,Export,USD,NXH382,56,11,19899,777.87
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,82,Export,USD,AXW291,7,5,5092,855.456
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,152,Wholesale,USD,AXW291,1,9,11457,1043.86
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,4,Distributor,USD,GUT930,45,9,1869.3,157.852
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,163,Wholesale,USD,AXW291,6,10,8576,651.776
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,133,Wholesale,USD,GUT930,40,9,11215.8,610.638
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,97,Distributor,USD,AXW291,5,6,10090.2,790.399
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,89,Distributor,USD,FLR025,64,12,47436,2569.45
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,10,Wholesale,USD,AXW291,6,8,30123.2,2372.202
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,149,Wholesale,USD,AXW291,16,6,6432,621.76
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,17,Wholesale,USD,AXW291,30,12,21868.8,1457.92
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,119,Export,USD,AXW291,17,12,11416.8,618.41
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,74,Wholesale,USD,AXW291,11,5,9413.5,903.696
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,67,Wholesale,USD,AXW291,28,12,11014.8,614.993
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,156,Distributor,USD,FLR025,60,10,56481,4574.961
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,67,Distributor,USD,AXW291,9,7,13413.4,804.804
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,50,Wholesale,USD,AXW291,10,9,16884,1050.56
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,21,Wholesale,USD,FLR025,62,8,6378.4,414.596
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,166,Wholesale,USD,AXW291,12,6,6351.6,656.332
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,118,Wholesale,USD,AXW291,9,8,29801.6,2644.892
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,53,Export,USD,FLR025,60,9,9889.2,670.268
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,117,Wholesale,USD,GUT930,35,12,45908.4,1912.85
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,132,Wholesale,USD,AXW291,6,6,38953.8,2661.843
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,24,Export,USD,GUT930,42,6,6512.4,879.174
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,92,Wholesale,USD,AXW291,1,5,8643,1019.874
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,75,Export,USD,NXH382,53,8,15329.6,1379.664
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,76,Wholesale,USD,NXH382,58,5,16683,2469.084
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,81,Distributor,USD,NXH382,47,9,2050.2,161.738
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,119,Wholesale,USD,GUT930,44,7,18666.2,1839.954
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,138,Wholesale,USD,AXW291,24,11,1842.5,112.225
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,23,Distributor,USD,NXH382,51,12,45747.6,2630.487
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,52,Wholesale,USD,GUT930,35,10,31490,1952.38
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,118,Distributor,USD,FLR025,66,9,34974,1632.12
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,103,Export,USD,AXW291,16,8,42344,2487.71
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,113,Wholesale,USD,NXH382,52,6,6271.2,825.708
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,49,Wholesale,USD,NXH382,53,9,30391.2,2026.08
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,65,Wholesale,USD,AXW291,28,6,10612.8,1167.408
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,141,Wholesale,USD,AXW291,31,6,13989.6,1678.752
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,59,Wholesale,USD,NXH382,57,7,7644.7,513.287
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,73,Wholesale,USD,GUT930,38,8,19456.8,1897.038
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,103,Export,USD,AXW291,26,9,6633,523.27
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,93,Wholesale,USD,AXW291,1,6,6633,851.235
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,44,Wholesale,USD,AXW291,9,8,22458.4,2049.329
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,108,Distributor,USD,AXW291,15,11,25131.7,1690.678
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,68,Wholesale,USD,AXW291,21,9,10070.1,648.962
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,29,Export,USD,FLR025,62,10,22244,1468.104
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,91,Export,USD,GUT930,37,5,9916,872.608
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,98,Wholesale,USD,NXH382,48,6,6793.8,486.889
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,99,Distributor,USD,NXH382,54,6,11577.6,1041.984
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,150,Wholesale,USD,NXH382,47,11,43925.2,1836.872
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,175,Wholesale,USD,GUT930,45,5,1038.5,128.774
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,129,Export,USD,AXW291,12,7,7504,793.28
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,79,Export,USD,AXW291,7,8,52260,2939.625
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,38,Wholesale,USD,FLR025,63,7,13882.4,1427.904
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,27,Distributor,USD,NXH382,52,7,13413.4,1015.586
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,142,Wholesale,USD,GUT930,41,9,35275.5,1685.385
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,153,Export,USD,NXH382,52,9,56501.1,2636.718
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,49,Distributor,USD,AXW291,16,5,5159,588.126
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,37,Distributor,USD,AXW291,12,5,13031.5,2137.166
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,29,Wholesale,USD,FLR025,60,10,20033,1282.112
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,84,Export,USD,NXH382,48,8,44809.6,2296.492
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,120,Wholesale,USD,AXW291,19,8,20207.2,1793.389
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,94,Distributor,USD,NXH382,52,11,25352.8,1590.312
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,133,Wholesale,USD,AXW291,9,11,22110,1447.2
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,38,Wholesale,USD,AXW291,17,10,1675,110.55
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,29,Distributor,USD,AXW291,22,6,15155.4,1010.36
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,51,Wholesale,USD,FLR025,62,8,9540.8,500.892
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,33,Wholesale,USD,AXW291,2,12,3216,171.52
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,19,Export,USD,GUT930,46,9,10190.7,611.442
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,36,Export,USD,NXH382,51,10,18090,1175.85
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,53,Export,USD,GUT930,34,5,5594.5,671.34
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,4,Wholesale,USD,NXH382,54,8,8200.8,697.068
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,46,Wholesale,USD,AXW291,1,6,18532.2,2069.429
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,5,Wholesale,USD,AXW291,4,12,11738.4,528.228
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,39,Wholesale,USD,AXW291,16,6,1567.8,177.684
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,65,Distributor,USD,AXW291,11,5,5795.5,498.413
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,27,Wholesale,USD,NXH382,49,10,61975,3594.55
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,137,Export,USD,NXH382,56,11,61392.1,3237.038
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,158,Wholesale,USD,AXW291,15,8,8415.2,862.558
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,127,Distributor,USD,AXW291,30,10,2211,137.082
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,22,Wholesale,USD,AXW291,17,11,42672.3,2366.373
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,1,Wholesale,USD,AXW291,22,9,10251,854.25
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,10,Export,USD,NXH382,59,7,6566,590.94
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,5,Export,USD,AXW291,23,7,1407,166.83
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,28,Export,USD,AXW291,12,12,21225.6,1220.472
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,56,Wholesale,USD,FLR025,64,12,20582.4,1337.856
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,22,Distributor,USD,FLR025,62,11,12602.7,893.646
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,2,Wholesale,USD,GUT930,34,8,31463.2,2792.359
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,155,Distributor,USD,AXW291,7,11,28595.6,1715.736
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,69,Wholesale,USD,AXW291,23,12,77746.8,4664.808
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,77,Wholesale,USD,NXH382,49,9,15436.8,977.664
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,133,Wholesale,USD,GUT930,41,6,39074.4,4754.052
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,149,Wholesale,USD,GUT930,33,8,7075.2,601.392
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,21,Wholesale,USD,AXW291,17,7,7035,613.05
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,103,Wholesale,USD,FLR025,60,5,871,134.134
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,95,Distributor,USD,GUT930,43,12,12060,743.7
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,9,Wholesale,USD,AXW291,1,7,43194.9,4998.267
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,20,Wholesale,USD,AXW291,11,6,1125.6,133.196
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,15,Wholesale,USD,AXW291,8,11,2579.5,98.49
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,158,Wholesale,USD,AXW291,26,6,6552.6,655.26
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,118,Export,USD,NXH382,54,8,8254.4,784.168
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,64,Distributor,USD,NXH382,55,11,2432.1,128.238
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,40,Wholesale,USD,AXW291,13,7,1876,227.8
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,173,Export,USD,AXW291,16,12,2572.8,165.088
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,20,Distributor,USD,AXW291,24,10,1742,109.746
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,42,Distributor,USD,AXW291,12,8,40843.2,2042.16
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,49,Distributor,USD,AXW291,27,11,35302.3,1347.906
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,16,Wholesale,USD,AXW291,9,11,21962.6,1697.11
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,46,Export,USD,AXW291,24,5,17353,2950.01
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,111,Distributor,USD,AXW291,29,5,28843.5,4384.212
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,144,Wholesale,USD,AXW291,7,11,44220,2371.8
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,94,Wholesale,USD,NXH382,58,8,20582.4,1183.488
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,175,Distributor,USD,FLR025,61,10,31691,1331.022
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,83,Distributor,USD,GUT930,38,10,11122,589.466
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,71,Distributor,USD,AXW291,31,8,8576,482.4
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,124,Distributor,USD,GUT930,45,12,29104.8,1722.034
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,169,Wholesale,USD,AXW291,4,12,45908.4,2907.532
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,69,Distributor,USD,NXH382,58,8,9112,603.67
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,80,Wholesale,USD,GUT930,46,5,938,129.444
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,70,Distributor,USD,NXH382,56,11,9507.3,613.653
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,102,Wholesale,USD,AXW291,23,12,68420.4,2850.85
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,119,Wholesale,USD,NXH382,60,5,4522.5,714.555
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,71,Wholesale,USD,AXW291,13,6,6954.6,822.961
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,70,Distributor,USD,NXH382,56,9,2231.1,176.009
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,57,Distributor,USD,FLR025,61,6,23517,1802.97
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,87,Distributor,USD,GUT930,36,6,15356.4,1714.798
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,12,Distributor,USD,AXW291,21,12,30873.6,1183.488
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,52,Distributor,USD,GUT930,40,11,30438.1,1743.273
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,38,Wholesale,USD,GUT930,45,12,22994.4,1034.748
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,58,Distributor,USD,GUT930,34,11,18867.2,943.36
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,54,Wholesale,USD,AXW291,1,11,11128.7,586.786
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,102,Wholesale,USD,FLR025,62,10,10251,676.566
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,105,Wholesale,USD,GUT930,44,10,10653,830.934
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,122,Wholesale,USD,FLR025,60,6,6793.8,905.84
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,159,Wholesale,USD,AXW291,4,6,5306.4,689.832
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,169,Distributor,USD,AXW291,24,11,10686.5,524.61
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,31,Distributor,USD,NXH382,56,7,12475.4,1301.006
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,13,Wholesale,USD,AXW291,8,11,12234.2,500.49
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,126,Export,USD,AXW291,21,12,28944,1616.04
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,165,Distributor,USD,AXW291,10,9,35094.6,3080.526
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,42,Distributor,USD,AXW291,5,10,39798,3263.436
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,23,Distributor,USD,FLR025,66,5,12596,1410.752
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,9,Wholesale,USD,AXW291,21,5,4254.5,570.103
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,114,Wholesale,USD,GUT930,34,7,13788.6,1654.632
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,36,Distributor,USD,AXW291,13,5,5393.5,614.859
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,30,Distributor,USD,AXW291,15,8,15008,1482.04
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,57,Wholesale,USD,AXW291,5,5,8877.5,1384.89
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,162,Export,USD,AXW291,12,9,7597.8,464.31
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,69,Distributor,USD,GUT930,41,6,1005,95.475
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,146,Distributor,USD,FLR025,63,8,8844,807.015
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,162,Wholesale,USD,AXW291,14,12,36984,2342.32
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,111,Wholesale,USD,AXW291,9,8,6914.4,717.369
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,2,Wholesale,USD,FLR025,62,7,18525.5,1402.645
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,7,Export,USD,GUT930,45,11,19235.7,1451.421
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,67,Distributor,USD,AXW291,15,9,15798.6,983.024
6/28/2024 8:04:03 AM +00:00,6/28/2024 8:04:03 AM +00:00,COMPLETED,43,Wholesale,USD,GUT930,44,6,6633,851.235
