order_id,order_code,status,customer_id,channel,currency_code,warehouse_code,city_shipping_id,total_product_order_quantity,total_price,total_cost
3436,ORDER3436,COMPLETED,80,Wholesale,USD,AXW291,7,9,57707.1,3526.545
3437,ORDER3437,COMPLETED,13,Wholesale,USD,FLR025,62,9,11517.3,870.196
3438,ORDER3438,COMPLETED,90,Wholesale,USD,AXW291,14,11,11570.9,831.001
3439,ORDER3439,COMPLETED,41,Wholesale,USD,AXW291,22,11,20783.4,1020.276
3440,ORDER3440,COMPLETED,25,Export,USD,GUT930,38,5,5393.5,528.563
3441,ORDER3441,COMPLETED,112,Export,USD,GUT930,43,6,15034.8,1678.886
3442,ORDER3442,COMPLETED,32,Wholesale,USD,FLR025,61,12,34170,1708.5
3443,ORDER3443,COMPLETED,70,Wholesale,USD,NXH382,50,9,25024.5,1445.86
3444,ORDER3444,COMPLETED,67,Distributor,USD,NXH382,52,11,25942.4,1249.952
3445,ORDER3445,COMPLETED,168,Wholesale,USD,NXH382,57,7,44883.3,4680.687
3446,ORDER3446,COMPLETED,62,Wholesale,USD,AXW291,6,11,12307.9,469.938
3447,ORDER3447,COMPLETED,132,Wholesale,USD,AXW291,15,5,26398,3431.74
3448,ORDER3448,COMPLETED,173,Export,USD,NXH382,50,7,8207.5,644.875
3449,ORDER3449,COMPLETED,72,Distributor,USD,AXW291,1,12,12542.4,480.792
3450,ORDER3450,COMPLETED,80,Wholesale,USD,GUT930,37,7,7175.7,635.562
3451,ORDER3451,COMPLETED,52,Wholesale,USD,AXW291,13,8,43362.4,3577.398
3452,ORDER3452,COMPLETED,175,Wholesale,USD,FLR025,62,9,7597.8,616.266
3453,ORDER3453,COMPLETED,116,Wholesale,USD,AXW291,28,6,23155.2,3241.728
3454,ORDER3454,COMPLETED,10,Export,USD,NXH382,55,10,39865,2232.44
3455,ORDER3455,COMPLETED,120,Distributor,USD,AXW291,17,11,20120.1,859.677
3456,ORDER3456,COMPLETED,95,Export,USD,AXW291,28,12,29104.8,1455.24
3457,ORDER3457,COMPLETED,34,Distributor,USD,AXW291,21,8,8629.6,679.581
3458,ORDER3458,COMPLETED,48,Wholesale,USD,AXW291,28,7,22324.4,2423.792
3459,ORDER3459,COMPLETED,149,Wholesale,USD,NXH382,59,6,4864.2,664.774
3460,ORDER3460,COMPLETED,149,Distributor,USD,GUT930,32,6,22914,2062.26
3461,ORDER3461,COMPLETED,11,Wholesale,USD,AXW291,27,7,24950.8,2566.368
3462,ORDER3462,COMPLETED,88,Distributor,USD,GUT930,34,5,11758.5,1011.231
3463,ORDER3463,COMPLETED,160,Wholesale,USD,GUT930,43,12,13989.6,827.718
3464,ORDER3464,COMPLETED,116,Export,USD,AXW291,23,8,8897.6,633.954
3465,ORDER3465,COMPLETED,159,Distributor,USD,GUT930,39,11,9654.7,623.167
3466,ORDER3466,COMPLETED,66,Wholesale,USD,NXH382,55,6,10733.4,1431.12
3467,ORDER3467,COMPLETED,52,Export,USD,AXW291,26,11,28006,1374.84
3468,ORDER3468,COMPLETED,130,Wholesale,USD,AXW291,16,12,29587.2,1725.92
3469,ORDER3469,COMPLETED,41,Wholesale,USD,NXH382,53,12,71475.6,4228.973
3470,ORDER3470,COMPLETED,167,Wholesale,USD,NXH382,54,5,5360,686.08
3471,ORDER3471,COMPLETED,25,Wholesale,USD,FLR025,61,11,10760.2,674.958
3472,ORDER3472,COMPLETED,129,Wholesale,USD,GUT930,38,7,1266.3,79.596
3473,ORDER3473,COMPLETED,161,Wholesale,USD,AXW291,21,9,7718.4,428.8
3474,ORDER3474,COMPLETED,30,Distributor,USD,FLR025,62,7,40287.1,3740.945
3475,ORDER3475,COMPLETED,164,Export,USD,NXH382,51,10,24857,1988.56
3476,ORDER3476,COMPLETED,43,Distributor,USD,GUT930,36,7,6050.1,639.582
3477,ORDER3477,COMPLETED,169,Distributor,USD,AXW291,10,7,5721.8,498.614
3478,ORDER3478,COMPLETED,99,Distributor,USD,AXW291,31,5,5192.5,675.025
3479,ORDER3479,COMPLETED,72,Wholesale,USD,AXW291,21,11,12013.1,928.285
3480,ORDER3480,COMPLETED,26,Distributor,USD,NXH382,55,11,42082.7,1912.85
3481,ORDER3481,COMPLETED,95,Export,USD,NXH382,54,9,1507.5,128.975
3482,ORDER3482,COMPLETED,34,Distributor,USD,AXW291,15,11,43335.6,2127.384
3483,ORDER3483,COMPLETED,116,Wholesale,USD,AXW291,6,10,2613,167.232
3484,ORDER3484,COMPLETED,34,Wholesale,USD,GUT930,43,12,28622.4,1454.972
3485,ORDER3485,COMPLETED,42,Export,USD,AXW291,13,11,42524.9,3131.379
3486,ORDER3486,COMPLETED,154,Export,USD,NXH382,53,10,38324,1571.284
3487,ORDER3487,COMPLETED,101,Wholesale,USD,AXW291,24,10,38525,2658.225
3488,ORDER3488,COMPLETED,142,Export,USD,AXW291,1,7,1500.8,137.216
3489,ORDER3489,COMPLETED,98,Wholesale,USD,NXH382,55,6,1527.6,178.22
3490,ORDER3490,COMPLETED,109,Distributor,USD,FLR025,64,6,6552.6,436.84
3491,ORDER3491,COMPLETED,76,Wholesale,USD,FLR025,63,6,10130.4,911.736
3492,ORDER3492,COMPLETED,35,Wholesale,USD,AXW291,16,9,27195.3,1269.114
3493,ORDER3493,COMPLETED,129,Wholesale,USD,AXW291,20,5,19631,2866.126
3494,ORDER3494,COMPLETED,59,Distributor,USD,AXW291,16,11,24836.9,1241.845
3495,ORDER3495,COMPLETED,146,Distributor,USD,AXW291,23,6,15517.2,2172.408
3496,ORDER3496,COMPLETED,113,Wholesale,USD,NXH382,50,5,5326.5,617.874
3497,ORDER3497,COMPLETED,122,Wholesale,USD,FLR025,65,12,36903.6,1322.379
3498,ORDER3498,COMPLETED,136,Wholesale,USD,NXH382,54,9,10492.2,547.926
3499,ORDER3499,COMPLETED,141,Wholesale,USD,FLR025,64,12,70510.8,2467.878
3500,ORDER3500,COMPLETED,22,Wholesale,USD,AXW291,2,5,1038.5,145.39
3501,ORDER3501,COMPLETED,63,Distributor,USD,FLR025,64,7,7269.5,872.34
3502,ORDER3502,COMPLETED,133,Wholesale,USD,NXH382,48,9,54209.7,4758.407
3503,ORDER3503,COMPLETED,37,Wholesale,USD,NXH382,55,9,8683.2,501.696
3504,ORDER3504,COMPLETED,17,Export,USD,NXH382,59,11,26089.8,1351.926
3505,ORDER3505,COMPLETED,23,Wholesale,USD,AXW291,20,11,9728.4,742.896
3506,ORDER3506,COMPLETED,107,Wholesale,USD,AXW291,14,7,20589.1,2058.91
3507,ORDER3507,COMPLETED,68,Wholesale,USD,AXW291,18,6,10572.6,1251.091
3508,ORDER3508,COMPLETED,107,Distributor,USD,AXW291,6,9,57586.5,5118.8
3509,ORDER3509,COMPLETED,122,Distributor,USD,AXW291,24,8,15704.8,1197.491
3510,ORDER3510,COMPLETED,152,Wholesale,USD,AXW291,23,7,7269.5,654.255
3511,ORDER3511,COMPLETED,8,Distributor,USD,AXW291,9,11,13487.1,674.355
3512,ORDER3512,COMPLETED,109,Wholesale,USD,FLR025,63,11,13413.4,841.386
3513,ORDER3513,COMPLETED,175,Wholesale,USD,GUT930,44,11,63234.6,2989.272
3514,ORDER3514,COMPLETED,40,Distributor,USD,FLR025,63,12,9326.4,334.196
3515,ORDER3515,COMPLETED,67,Wholesale,USD,FLR025,66,10,9179,761.857
3516,ORDER3516,COMPLETED,98,Wholesale,USD,GUT930,34,6,6311.4,462.836
3517,ORDER3517,COMPLETED,95,Distributor,USD,NXH382,49,11,12455.3,679.38
3518,ORDER3518,COMPLETED,134,Distributor,USD,NXH382,49,11,67804,3020.36
3519,ORDER3519,COMPLETED,90,Wholesale,USD,NXH382,56,10,25393,2082.226
3520,ORDER3520,COMPLETED,32,Wholesale,USD,GUT930,45,10,61171,3792.602
3521,ORDER3521,COMPLETED,154,Wholesale,USD,AXW291,25,9,34672.5,2465.6
3522,ORDER3522,COMPLETED,65,Wholesale,USD,GUT930,43,10,38324,2069.496
3523,ORDER3523,COMPLETED,13,Wholesale,USD,NXH382,54,8,9004.8,799.176
3524,ORDER3524,COMPLETED,111,Wholesale,USD,NXH382,54,7,21620.9,1420.802
3525,ORDER3525,COMPLETED,70,Wholesale,USD,AXW291,4,10,10385,841.185
3526,ORDER3526,COMPLETED,80,Wholesale,USD,GUT930,40,12,9085.2,431.547
3527,ORDER3527,COMPLETED,23,Export,USD,AXW291,22,10,2144,100.768
3528,ORDER3528,COMPLETED,135,Wholesale,USD,GUT930,32,5,3752,607.824
3529,ORDER3529,COMPLETED,56,Distributor,USD,GUT930,43,12,12542.4,606.216
3530,ORDER3530,COMPLETED,161,Distributor,USD,AXW291,17,11,2137.3,163.212
3531,ORDER3531,COMPLETED,55,Wholesale,USD,AXW291,26,6,1407,147.735
3532,ORDER3532,COMPLETED,133,Distributor,USD,GUT930,32,7,25185.3,2698.425
3533,ORDER3533,COMPLETED,171,Distributor,USD,AXW291,25,8,6324.8,387.394
3534,ORDER3534,COMPLETED,58,Export,USD,AXW291,16,12,74128.8,3891.762
3535,ORDER3535,COMPLETED,38,Distributor,USD,AXW291,13,11,12234.2,544.978
3536,ORDER3536,COMPLETED,156,Wholesale,USD,AXW291,3,11,20046.4,1530.816
3537,ORDER3537,COMPLETED,55,Distributor,USD,AXW291,1,6,4422,302.17
3538,ORDER3538,COMPLETED,70,Export,USD,GUT930,34,5,3953,656.198
3539,ORDER3539,COMPLETED,6,Wholesale,USD,FLR025,61,11,11128.7,505.85
3540,ORDER3540,COMPLETED,114,Export,USD,AXW291,29,12,13989.6,489.636
3541,ORDER3541,COMPLETED,118,Wholesale,USD,AXW291,26,7,15477,1392.93
3542,ORDER3542,COMPLETED,116,Export,USD,AXW291,2,6,4502.4,487.76
3543,ORDER3543,COMPLETED,77,Wholesale,USD,NXH382,55,5,5259.5,725.811
3544,ORDER3544,COMPLETED,10,Wholesale,USD,GUT930,45,6,32562,3201.93
3545,ORDER3545,COMPLETED,140,Wholesale,USD,FLR025,65,11,27563.8,1854.292
3546,ORDER3546,COMPLETED,81,Wholesale,USD,GUT930,36,9,28461.6,2624.792
3547,ORDER3547,COMPLETED,131,Distributor,USD,GUT930,40,5,15611,1717.21
3548,ORDER3548,COMPLETED,45,Distributor,USD,GUT930,38,11,12381.6,450.24
3549,ORDER3549,COMPLETED,18,Wholesale,USD,FLR025,64,5,11926,1311.86
3550,ORDER3550,COMPLETED,22,Distributor,USD,NXH382,59,9,34491.6,2376.088
3551,ORDER3551,COMPLETED,50,Wholesale,USD,NXH382,59,11,19383.1,722.461
3552,ORDER3552,COMPLETED,54,Distributor,USD,FLR025,62,11,10760.2,469.536
3553,ORDER3553,COMPLETED,32,Export,USD,AXW291,25,10,38257,2218.906
3554,ORDER3554,COMPLETED,75,Export,USD,AXW291,18,12,8844,582.23
3555,ORDER3555,COMPLETED,8,Distributor,USD,AXW291,11,9,17728.2,1260.672
3556,ORDER3556,COMPLETED,54,Wholesale,USD,AXW291,14,12,12703.2,423.44
3557,ORDER3557,COMPLETED,101,Distributor,USD,GUT930,39,5,904.5,72.36
3558,ORDER3558,COMPLETED,49,Distributor,USD,NXH382,59,5,12596,1964.976
3559,ORDER3559,COMPLETED,100,Wholesale,USD,NXH382,52,8,30712.8,2073.114
3560,ORDER3560,COMPLETED,121,Distributor,USD,AXW291,6,9,47034,3814.98
3561,ORDER3561,COMPLETED,142,Distributor,USD,FLR025,64,12,3216,217.08
3562,ORDER3562,COMPLETED,127,Distributor,USD,FLR025,62,8,13936,1027.78
3563,ORDER3563,COMPLETED,18,Wholesale,USD,AXW291,23,5,4355,435.5
3564,ORDER3564,COMPLETED,141,Wholesale,USD,GUT930,43,6,1487.4,138.824
3565,ORDER3565,COMPLETED,108,Distributor,USD,NXH382,59,6,11215.8,915.957
3566,ORDER3566,COMPLETED,14,Distributor,USD,GUT930,41,11,28374.5,1160.775
3567,ORDER3567,COMPLETED,166,Wholesale,USD,AXW291,14,11,21520.4,1212.968
3568,ORDER3568,COMPLETED,134,Wholesale,USD,GUT930,37,5,12596,1864.208
3569,ORDER3569,COMPLETED,86,Distributor,USD,NXH382,59,5,3986.5,597.975
3570,ORDER3570,COMPLETED,78,Distributor,USD,GUT930,42,10,53667,3542.022
3571,ORDER3571,COMPLETED,27,Wholesale,USD,AXW291,25,5,16716.5,1370.753
3572,ORDER3572,COMPLETED,89,Wholesale,USD,GUT930,42,12,47275.2,2836.512
3573,ORDER3573,COMPLETED,76,Wholesale,USD,AXW291,10,12,31918.8,1542.742
3574,ORDER3574,COMPLETED,64,Wholesale,USD,NXH382,51,8,5896,405.35
3575,ORDER3575,COMPLETED,66,Distributor,USD,GUT930,39,9,27979.2,2549.216
3576,ORDER3576,COMPLETED,21,Export,USD,GUT930,35,5,17118.5,2191.168
3577,ORDER3577,COMPLETED,172,Export,USD,AXW291,11,12,2170.8,121.203
3578,ORDER3578,COMPLETED,142,Wholesale,USD,NXH382,51,5,6164,505.448
3579,ORDER3579,COMPLETED,5,Wholesale,USD,GUT930,37,6,37868.4,3218.814
3580,ORDER3580,COMPLETED,77,Distributor,USD,NXH382,56,6,6432,728.96
3581,ORDER3581,COMPLETED,80,Wholesale,USD,NXH382,50,7,1876,155.44
3582,ORDER3582,COMPLETED,64,Wholesale,USD,GUT930,38,10,9514,627.924
3583,ORDER3583,COMPLETED,117,Wholesale,USD,GUT930,43,6,15557.4,2203.965
3584,ORDER3584,COMPLETED,149,Wholesale,USD,AXW291,23,9,10431.9,741.824
3585,ORDER3585,COMPLETED,87,Wholesale,USD,AXW291,15,12,30391.2,1646.19
3586,ORDER3586,COMPLETED,121,Distributor,USD,GUT930,39,6,11979.6,1557.348
3587,ORDER3587,COMPLETED,111,Wholesale,USD,GUT930,43,5,5259.5,610.102
3588,ORDER3588,COMPLETED,68,Distributor,USD,AXW291,30,11,20267.5,773.85
3589,ORDER3589,COMPLETED,141,Wholesale,USD,NXH382,53,5,12194,1926.652
3590,ORDER3590,COMPLETED,37,Wholesale,USD,AXW291,27,11,43998.9,2279.943
3591,ORDER3591,COMPLETED,166,Wholesale,USD,NXH382,57,8,31141.6,2413.474
3592,ORDER3592,COMPLETED,11,Wholesale,USD,AXW291,5,8,31677.6,3048.969
3593,ORDER3593,COMPLETED,34,Wholesale,USD,AXW291,25,6,37225.2,4963.36
3594,ORDER3594,COMPLETED,16,Export,USD,GUT930,43,8,8790.4,791.136
3595,ORDER3595,COMPLETED,79,Distributor,USD,AXW291,30,12,22994.4,1398.826
3596,ORDER3596,COMPLETED,73,Distributor,USD,GUT930,36,5,19932.5,3149.335
3597,ORDER3597,COMPLETED,143,Wholesale,USD,AXW291,29,7,17728.2,1874.124
3598,ORDER3598,COMPLETED,72,Wholesale,USD,AXW291,11,11,11128.7,566.552
3599,ORDER3599,COMPLETED,31,Distributor,USD,FLR025,65,8,50652,2975.805
3600,ORDER3600,COMPLETED,67,Wholesale,USD,FLR025,65,8,43308.8,3735.384
3601,ORDER3601,COMPLETED,122,Wholesale,USD,AXW291,21,10,2345,136.01
3602,ORDER3602,COMPLETED,115,Wholesale,USD,AXW291,24,8,1929.6,168.84
3603,ORDER3603,COMPLETED,5,Wholesale,USD,AXW291,20,8,1983.2,168.572
3604,ORDER3604,COMPLETED,60,Distributor,USD,GUT930,46,11,72152.3,3345.243
3605,ORDER3605,COMPLETED,89,Wholesale,USD,GUT930,35,12,23878.8,1591.92
3606,ORDER3606,COMPLETED,66,Wholesale,USD,NXH382,57,9,8683.2,627.12
3607,ORDER3607,COMPLETED,112,Export,USD,GUT930,35,8,8576,536
3608,ORDER3608,COMPLETED,81,Distributor,USD,AXW291,2,6,1125.6,146.328
3609,ORDER3609,COMPLETED,101,Export,USD,GUT930,42,9,35275.5,1606.995
3610,ORDER3610,COMPLETED,30,Export,USD,AXW291,28,9,21768.3,1547.968
3611,ORDER3611,COMPLETED,90,Distributor,USD,GUT930,33,10,33500,1641.5
3612,ORDER3612,COMPLETED,46,Wholesale,USD,AXW291,25,11,43630.4,2221.184
3613,ORDER3613,COMPLETED,23,Wholesale,USD,AXW291,3,6,23999.4,2279.943
3614,ORDER3614,COMPLETED,156,Distributor,USD,AXW291,3,11,13118.6,536.67
3615,ORDER3615,COMPLETED,78,Wholesale,USD,AXW291,17,10,10854,857.466
3616,ORDER3616,COMPLETED,80,Wholesale,USD,AXW291,27,5,28642.5,3437.1
3617,ORDER3617,COMPLETED,149,Export,USD,AXW291,21,8,8361.6,533.052
3618,ORDER3618,COMPLETED,13,Wholesale,USD,AXW291,27,10,26331,1474.536
3619,ORDER3619,COMPLETED,22,Distributor,USD,FLR025,60,7,12991.3,1447.602
3620,ORDER3620,COMPLETED,4,Export,USD,GUT930,39,7,16415,1664.95
3621,ORDER3621,COMPLETED,107,Wholesale,USD,GUT930,39,7,40146.4,2810.248
3622,ORDER3622,COMPLETED,114,Distributor,USD,AXW291,27,11,24984.3,1612.623
3623,ORDER3623,COMPLETED,7,Export,USD,NXH382,47,12,22190.4,1312.932
3624,ORDER3624,COMPLETED,94,Export,USD,FLR025,65,9,34491.6,1647.932
3625,ORDER3625,COMPLETED,88,Distributor,USD,AXW291,17,12,31356,1776.84
3626,ORDER3626,COMPLETED,162,Distributor,USD,AXW291,12,12,2251.2,157.584
3627,ORDER3627,COMPLETED,112,Distributor,USD,AXW291,26,8,1447.2,115.776
3628,ORDER3628,COMPLETED,131,Distributor,USD,AXW291,15,6,30833.4,3597.23
3629,ORDER3629,COMPLETED,17,Wholesale,USD,FLR025,62,9,55898.1,4223.412
3630,ORDER3630,COMPLETED,128,Wholesale,USD,AXW291,10,10,2546,201.134
3631,ORDER3631,COMPLETED,122,Export,USD,NXH382,47,11,11055,502.5
3632,ORDER3632,COMPLETED,70,Wholesale,USD,NXH382,55,12,29185.2,1580.865
3633,ORDER3633,COMPLETED,169,Distributor,USD,GUT930,46,7,1735.3,126.429
3634,ORDER3634,COMPLETED,164,Distributor,USD,AXW291,30,7,7926.1,668.057
3635,ORDER3635,COMPLETED,166,Export,USD,AXW291,22,7,7269.5,664.64
3636,ORDER3636,COMPLETED,56,Wholesale,USD,GUT930,44,12,2492.4,89.311
3637,ORDER3637,COMPLETED,76,Distributor,USD,AXW291,31,6,13869,1733.625
3638,ORDER3638,COMPLETED,17,Export,USD,GUT930,38,8,24012.8,2341.248
3639,ORDER3639,COMPLETED,1,Wholesale,USD,NXH382,55,10,1675,110.55
3640,ORDER3640,COMPLETED,130,Export,USD,NXH382,48,8,30873.6,2006.784
3641,ORDER3641,COMPLETED,107,Distributor,USD,NXH382,52,12,2814,133.665
3642,ORDER3642,COMPLETED,80,Wholesale,USD,AXW291,17,6,6190.8,691.306
3643,ORDER3643,COMPLETED,85,Wholesale,USD,AXW291,7,5,19095,2826.06
3644,ORDER3644,COMPLETED,155,Wholesale,USD,AXW291,14,12,44139.6,2464.461
3645,ORDER3645,COMPLETED,115,Wholesale,USD,NXH382,48,10,9715,417.745
3646,ORDER3646,COMPLETED,19,Distributor,USD,GUT930,40,10,60099,4507.425
3647,ORDER3647,COMPLETED,70,Wholesale,USD,NXH382,59,8,8951.2,783.23
3648,ORDER3648,COMPLETED,138,Distributor,USD,GUT930,45,5,13467,2073.918
3649,ORDER3649,COMPLETED,50,Distributor,USD,AXW291,6,10,17487,1346.499
3650,ORDER3650,COMPLETED,84,Wholesale,USD,GUT930,32,7,12100.2,1175.448
3651,ORDER3651,COMPLETED,138,Wholesale,USD,GUT930,41,5,19798.5,2217.432
3652,ORDER3652,COMPLETED,65,Wholesale,USD,GUT930,43,11,8622.9,423.306
3653,ORDER3653,COMPLETED,93,Wholesale,USD,NXH382,58,10,17956,1400.568
3654,ORDER3654,COMPLETED,2,Wholesale,USD,AXW291,12,11,65666.7,3343.032
3655,ORDER3655,COMPLETED,110,Distributor,USD,GUT930,33,10,25795,2115.19
3656,ORDER3656,COMPLETED,136,Export,USD,AXW291,23,10,2211,128.238
3657,ORDER3657,COMPLETED,136,Wholesale,USD,AXW291,2,9,22009.5,1393.935
3658,ORDER3658,COMPLETED,24,Distributor,USD,AXW291,19,6,6713.4,626.584
3659,ORDER3659,COMPLETED,168,Distributor,USD,NXH382,54,5,6231,598.176
3660,ORDER3660,COMPLETED,167,Wholesale,USD,GUT930,47,6,7195.8,575.664
3661,ORDER3661,COMPLETED,175,Wholesale,USD,AXW291,18,10,1742,116.714
3662,ORDER3662,COMPLETED,79,Wholesale,USD,NXH382,55,6,35858.4,3227.256
3663,ORDER3663,COMPLETED,49,Distributor,USD,GUT930,36,12,41084.4,2533.538
3664,ORDER3664,COMPLETED,81,Wholesale,USD,GUT930,42,8,8200.8,584.307
3665,ORDER3665,COMPLETED,56,Distributor,USD,AXW291,29,6,23878.8,2626.668
3666,ORDER3666,COMPLETED,34,Distributor,USD,GUT930,47,9,34431.3,3213.588
3667,ORDER3667,COMPLETED,32,Wholesale,USD,AXW291,9,8,31141.6,2063.131
3668,ORDER3668,COMPLETED,102,Export,USD,GUT930,37,12,12220.8,672.144
3669,ORDER3669,COMPLETED,127,Distributor,USD,NXH382,55,7,7035,783.9
3670,ORDER3670,COMPLETED,166,Wholesale,USD,AXW291,15,9,47998.8,4159.896
3671,ORDER3671,COMPLETED,45,Wholesale,USD,GUT930,42,7,16649.5,2021.725
3672,ORDER3672,COMPLETED,107,Wholesale,USD,AXW291,10,10,19899,1452.627
3673,ORDER3673,COMPLETED,21,Wholesale,USD,AXW291,2,7,17353,2007.99
3674,ORDER3674,COMPLETED,100,Export,USD,AXW291,6,5,4924.5,551.544
3675,ORDER3675,COMPLETED,39,Distributor,USD,AXW291,1,12,10693.2,516.838
3676,ORDER3676,COMPLETED,82,Distributor,USD,AXW291,23,5,20066.5,2969.842
3677,ORDER3677,COMPLETED,100,Export,USD,GUT930,46,9,56983.5,3292.38
3678,ORDER3678,COMPLETED,74,Export,USD,GUT930,34,11,58149.3,2537.424
3679,ORDER3679,COMPLETED,54,Wholesale,USD,GUT930,46,8,13721.6,1011.968
3680,ORDER3680,COMPLETED,88,Wholesale,USD,GUT930,44,8,8522.4,703.098
3681,ORDER3681,COMPLETED,144,Wholesale,USD,FLR025,60,12,30069.6,1553.596
3682,ORDER3682,COMPLETED,143,Distributor,USD,GUT930,40,8,8040,743.7
3683,ORDER3683,COMPLETED,160,Distributor,USD,AXW291,28,10,10050,623.1
3684,ORDER3684,COMPLETED,103,Wholesale,USD,GUT930,43,11,19309.4,947.916
3685,ORDER3685,COMPLETED,16,Distributor,USD,GUT930,38,12,21788.4,1143.891
3686,ORDER3686,COMPLETED,122,Distributor,USD,FLR025,66,8,19832,1090.76
3687,ORDER3687,COMPLETED,86,Wholesale,USD,AXW291,25,12,28863.6,1250.756
3688,ORDER3688,COMPLETED,77,Wholesale,USD,GUT930,46,12,65767.2,3946.032
3689,ORDER3689,COMPLETED,6,Wholesale,USD,AXW291,6,8,2144,166.16
3690,ORDER3690,COMPLETED,110,Export,USD,NXH382,51,7,44320.5,2595.915
3691,ORDER3691,COMPLETED,119,Wholesale,USD,AXW291,25,8,5842.4,365.15
3692,ORDER3692,COMPLETED,34,Wholesale,USD,AXW291,1,7,1313.2,146.328
3693,ORDER3693,COMPLETED,9,Wholesale,USD,AXW291,23,9,34371,2329.59
3694,ORDER3694,COMPLETED,169,Wholesale,USD,GUT930,35,10,2412,135.072
3695,ORDER3695,COMPLETED,124,Distributor,USD,GUT930,40,12,15597.6,961.852
3696,ORDER3696,COMPLETED,42,Distributor,USD,FLR025,62,11,12234.2,456.002
3697,ORDER3697,COMPLETED,140,Distributor,USD,FLR025,62,11,44072.6,2844.686
3698,ORDER3698,COMPLETED,59,Wholesale,USD,NXH382,59,8,7825.6,596.702
3699,ORDER3699,COMPLETED,3,Distributor,USD,AXW291,24,6,6271.2,616.668
3700,ORDER3700,COMPLETED,51,Wholesale,USD,AXW291,28,5,28106.5,2754.437
3701,ORDER3701,COMPLETED,163,Export,USD,GUT930,37,7,7644.7,862.759
3702,ORDER3702,COMPLETED,56,Wholesale,USD,AXW291,3,9,7899.3,438.85
3703,ORDER3703,COMPLETED,31,Distributor,USD,AXW291,7,7,13225.8,1190.322
3704,ORDER3704,COMPLETED,128,Wholesale,USD,NXH382,54,5,5393.5,485.415
3705,ORDER3705,COMPLETED,24,Wholesale,USD,NXH382,50,11,12602.7,928.017
3706,ORDER3706,COMPLETED,73,Wholesale,USD,GUT930,44,8,7396.8,369.84
3707,ORDER3707,COMPLETED,175,Wholesale,USD,NXH382,58,10,11055,795.96
3708,ORDER3708,COMPLETED,28,Wholesale,USD,NXH382,55,9,8924.4,495.8
3709,ORDER3709,COMPLETED,69,Export,USD,NXH382,57,8,7182.4,664.372
3710,ORDER3710,COMPLETED,43,Wholesale,USD,AXW291,4,12,47355.6,1617.983
3711,ORDER3711,COMPLETED,167,Distributor,USD,NXH382,54,11,67656.6,2890.782
3712,ORDER3712,COMPLETED,45,Distributor,USD,FLR025,61,6,1286.4,145.792
3713,ORDER3713,COMPLETED,88,Export,USD,AXW291,14,7,1735.3,163.614
3714,ORDER3714,COMPLETED,173,Distributor,USD,GUT930,37,6,23758.2,3207.357
3715,ORDER3715,COMPLETED,137,Wholesale,USD,FLR025,66,11,41787.9,2887.164
3716,ORDER3716,COMPLETED,146,Wholesale,USD,GUT930,42,10,39128,1799.888
3717,ORDER3717,COMPLETED,144,Wholesale,USD,GUT930,37,11,2874.3,109.746
3718,ORDER3718,COMPLETED,20,Wholesale,USD,AXW291,11,7,16321.2,1515.54
3719,ORDER3719,COMPLETED,72,Wholesale,USD,GUT930,32,9,9889.2,802.124
3720,ORDER3720,COMPLETED,32,Wholesale,USD,GUT930,37,6,23677.8,3196.503
3721,ORDER3721,COMPLETED,55,Wholesale,USD,NXH382,56,10,18559,890.832
3722,ORDER3722,COMPLETED,54,Wholesale,USD,AXW291,26,7,40380.9,2711.289
3723,ORDER3723,COMPLETED,16,Distributor,USD,NXH382,49,5,3685,346.39
3724,ORDER3724,COMPLETED,110,Distributor,USD,AXW291,13,5,29982.5,2398.6
3725,ORDER3725,COMPLETED,138,Wholesale,USD,AXW291,6,11,11644.6,899.81
3726,ORDER3726,COMPLETED,121,Wholesale,USD,GUT930,34,5,4489,619.482
3727,ORDER3727,COMPLETED,134,Export,USD,AXW291,6,10,26130,1332.63
3728,ORDER3728,COMPLETED,67,Wholesale,USD,AXW291,18,12,67455.6,3316.567
3729,ORDER3729,COMPLETED,76,Wholesale,USD,GUT930,42,5,4757,732.578
3730,ORDER3730,COMPLETED,46,Export,USD,NXH382,54,11,2063.6,80.668
3731,ORDER3731,COMPLETED,129,Distributor,USD,GUT930,44,7,27202,2409.32
3732,ORDER3732,COMPLETED,106,Wholesale,USD,AXW291,20,11,19972.7,980.478
3733,ORDER3733,COMPLETED,101,Wholesale,USD,GUT930,36,11,31175.1,1927.188
3734,ORDER3734,COMPLETED,110,Export,USD,AXW291,24,6,5829,670.335
3735,ORDER3735,COMPLETED,96,Wholesale,USD,AXW291,27,11,1989.9,86.832
3736,ORDER3736,COMPLETED,132,Export,USD,AXW291,17,7,1453.9,114.235
3737,ORDER3737,COMPLETED,120,Distributor,USD,AXW291,26,5,19899,2706.264
3738,ORDER3738,COMPLETED,158,Wholesale,USD,NXH382,53,7,1547.7,154.77
3739,ORDER3739,COMPLETED,19,Distributor,USD,AXW291,25,12,12703.2,497.542
3740,ORDER3740,COMPLETED,21,Distributor,USD,NXH382,47,12,71154,3557.7
3741,ORDER3741,COMPLETED,117,Export,USD,AXW291,10,5,4522.5,479.385
3742,ORDER3742,COMPLETED,170,Export,USD,GUT930,35,11,25647.6,1911.912
3743,ORDER3743,COMPLETED,21,Wholesale,USD,AXW291,29,8,15812,1620.73
