[2024-07-22T07:58:20.680+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fact_order.transform_and_load_task manual__2024-07-22T07:58:14.890100+00:00 [queued]>
[2024-07-22T07:58:20.693+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fact_order.transform_and_load_task manual__2024-07-22T07:58:14.890100+00:00 [queued]>
[2024-07-22T07:58:20.694+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 1
[2024-07-22T07:58:20.713+0000] {taskinstance.py:2191} INFO - Executing <Task(_PythonDecoratedOperator): transform_and_load_task> on 2024-07-22 07:58:14.890100+00:00
[2024-07-22T07:58:20.721+0000] {standard_task_runner.py:60} INFO - Started process 9650 to run task
[2024-07-22T07:58:20.726+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'fact_order', 'transform_and_load_task', 'manual__2024-07-22T07:58:14.890100+00:00', '--job-id', '217', '--raw', '--subdir', 'DAGS_FOLDER/fact_order.py', '--cfg-path', '/tmp/tmpe3ovg6o6']
[2024-07-22T07:58:20.729+0000] {standard_task_runner.py:88} INFO - Job 217: Subtask transform_and_load_task
[2024-07-22T07:58:20.811+0000] {task_command.py:423} INFO - Running <TaskInstance: fact_order.transform_and_load_task manual__2024-07-22T07:58:14.890100+00:00 [running]> on host 087c584822ad
[2024-07-22T07:58:20.933+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='fact_order' AIRFLOW_CTX_TASK_ID='transform_and_load_task' AIRFLOW_CTX_EXECUTION_DATE='2024-07-22T07:58:14.890100+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-22T07:58:14.890100+00:00'
[2024-07-22T07:58:20.944+0000] {pipeline.py:197} INFO - Missing pipeline option (runner). Executing pipeline using the default runner: DirectRunner.
[2024-07-22T07:58:21.988+0000] {pipeline_options.py:372} WARNING - Discarding unparseable args: ['celery', 'worker']
[2024-07-22T07:58:21.989+0000] {pipeline_options.py:390} WARNING - Discarding invalid overrides: {'save_main_sesion': True}
[2024-07-22T07:58:22.048+0000] {statecache.py:234} INFO - Creating state cache with size 104857600
[2024-07-22T07:58:25.093+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 1, 'order_code': 'ORDER1', 'status': 'COMPLETED', 'customer_id': 59, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 47, 'total_product_order_quantity': 5, 'total_price': 9815.5, 'total_cost': 1001.1799926757812}
[2024-07-22T07:58:27.968+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3707, 'order_code': 'ORDER3707', 'status': 'COMPLETED', 'customer_id': 175, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 58, 'total_product_order_quantity': 10, 'total_price': 11055.0, 'total_cost': 795.9600219726562}
[2024-07-22T07:58:27.969+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3708, 'order_code': 'ORDER3708', 'status': 'COMPLETED', 'customer_id': 28, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 55, 'total_product_order_quantity': 9, 'total_price': 8924.400390625, 'total_cost': 495.79998779296875}
[2024-07-22T07:58:27.970+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3709, 'order_code': 'ORDER3709', 'status': 'COMPLETED', 'customer_id': 69, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 57, 'total_product_order_quantity': 8, 'total_price': 7182.39990234375, 'total_cost': 664.3699951171875}
[2024-07-22T07:58:27.970+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3710, 'order_code': 'ORDER3710', 'status': 'COMPLETED', 'customer_id': 43, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 4, 'total_product_order_quantity': 12, 'total_price': 47355.6015625, 'total_cost': 1617.97998046875}
[2024-07-22T07:58:27.971+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3711, 'order_code': 'ORDER3711', 'status': 'COMPLETED', 'customer_id': 167, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 54, 'total_product_order_quantity': 11, 'total_price': 67656.6015625, 'total_cost': 2890.780029296875}
[2024-07-22T07:58:27.972+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3712, 'order_code': 'ORDER3712', 'status': 'COMPLETED', 'customer_id': 45, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'FLR025', 'city_shipping_id': 61, 'total_product_order_quantity': 6, 'total_price': 1286.4000244140625, 'total_cost': 145.7899932861328}
[2024-07-22T07:58:27.972+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3713, 'order_code': 'ORDER3713', 'status': 'COMPLETED', 'customer_id': 88, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 14, 'total_product_order_quantity': 7, 'total_price': 1735.300048828125, 'total_cost': 163.61000061035156}
[2024-07-22T07:58:27.973+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3714, 'order_code': 'ORDER3714', 'status': 'COMPLETED', 'customer_id': 173, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 37, 'total_product_order_quantity': 6, 'total_price': 23758.19921875, 'total_cost': 3207.360107421875}
[2024-07-22T07:58:27.974+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3715, 'order_code': 'ORDER3715', 'status': 'COMPLETED', 'customer_id': 137, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'FLR025', 'city_shipping_id': 66, 'total_product_order_quantity': 11, 'total_price': 41787.8984375, 'total_cost': 2887.159912109375}
[2024-07-22T07:58:27.975+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3716, 'order_code': 'ORDER3716', 'status': 'COMPLETED', 'customer_id': 146, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 42, 'total_product_order_quantity': 10, 'total_price': 39128.0, 'total_cost': 1799.8900146484375}
[2024-07-22T07:58:27.975+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3717, 'order_code': 'ORDER3717', 'status': 'COMPLETED', 'customer_id': 144, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 37, 'total_product_order_quantity': 11, 'total_price': 2874.300048828125, 'total_cost': 109.75}
[2024-07-22T07:58:27.976+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3718, 'order_code': 'ORDER3718', 'status': 'COMPLETED', 'customer_id': 20, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 11, 'total_product_order_quantity': 7, 'total_price': 16321.2001953125, 'total_cost': 1515.5400390625}
[2024-07-22T07:58:27.977+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3719, 'order_code': 'ORDER3719', 'status': 'COMPLETED', 'customer_id': 72, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 32, 'total_product_order_quantity': 9, 'total_price': 9889.2001953125, 'total_cost': 802.1199951171875}
[2024-07-22T07:58:27.978+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3720, 'order_code': 'ORDER3720', 'status': 'COMPLETED', 'customer_id': 32, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 37, 'total_product_order_quantity': 6, 'total_price': 23677.80078125, 'total_cost': 3196.5}
[2024-07-22T07:58:27.978+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3721, 'order_code': 'ORDER3721', 'status': 'COMPLETED', 'customer_id': 55, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 56, 'total_product_order_quantity': 10, 'total_price': 18559.0, 'total_cost': 890.8300170898438}
[2024-07-22T07:58:27.979+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3722, 'order_code': 'ORDER3722', 'status': 'COMPLETED', 'customer_id': 54, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 26, 'total_product_order_quantity': 7, 'total_price': 40380.8984375, 'total_cost': 2711.2900390625}
[2024-07-22T07:58:27.980+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3723, 'order_code': 'ORDER3723', 'status': 'COMPLETED', 'customer_id': 16, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 49, 'total_product_order_quantity': 5, 'total_price': 3685.0, 'total_cost': 346.3900146484375}
[2024-07-22T07:58:27.980+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3724, 'order_code': 'ORDER3724', 'status': 'COMPLETED', 'customer_id': 110, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 13, 'total_product_order_quantity': 5, 'total_price': 29982.5, 'total_cost': 2398.60009765625}
[2024-07-22T07:58:27.981+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3725, 'order_code': 'ORDER3725', 'status': 'COMPLETED', 'customer_id': 138, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 6, 'total_product_order_quantity': 11, 'total_price': 11644.599609375, 'total_cost': 899.8099975585938}
[2024-07-22T07:58:27.982+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3726, 'order_code': 'ORDER3726', 'status': 'COMPLETED', 'customer_id': 121, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 34, 'total_product_order_quantity': 5, 'total_price': 4489.0, 'total_cost': 619.47998046875}
[2024-07-22T07:58:27.983+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3727, 'order_code': 'ORDER3727', 'status': 'COMPLETED', 'customer_id': 134, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 6, 'total_product_order_quantity': 10, 'total_price': 26130.0, 'total_cost': 1332.6300048828125}
[2024-07-22T07:58:27.983+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3728, 'order_code': 'ORDER3728', 'status': 'COMPLETED', 'customer_id': 67, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 18, 'total_product_order_quantity': 12, 'total_price': 67455.6015625, 'total_cost': 3316.570068359375}
[2024-07-22T07:58:27.984+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3729, 'order_code': 'ORDER3729', 'status': 'COMPLETED', 'customer_id': 76, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 42, 'total_product_order_quantity': 5, 'total_price': 4757.0, 'total_cost': 732.5800170898438}
[2024-07-22T07:58:27.985+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3730, 'order_code': 'ORDER3730', 'status': 'COMPLETED', 'customer_id': 46, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 54, 'total_product_order_quantity': 11, 'total_price': 2063.60009765625, 'total_cost': 80.66999816894531}
[2024-07-22T07:58:27.986+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3731, 'order_code': 'ORDER3731', 'status': 'COMPLETED', 'customer_id': 129, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 44, 'total_product_order_quantity': 7, 'total_price': 27202.0, 'total_cost': 2409.320068359375}
[2024-07-22T07:58:27.986+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3732, 'order_code': 'ORDER3732', 'status': 'COMPLETED', 'customer_id': 106, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 20, 'total_product_order_quantity': 11, 'total_price': 19972.69921875, 'total_cost': 980.47998046875}
[2024-07-22T07:58:27.987+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3733, 'order_code': 'ORDER3733', 'status': 'COMPLETED', 'customer_id': 101, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 36, 'total_product_order_quantity': 11, 'total_price': 31175.099609375, 'total_cost': 1927.18994140625}
[2024-07-22T07:58:27.988+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3734, 'order_code': 'ORDER3734', 'status': 'COMPLETED', 'customer_id': 110, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 24, 'total_product_order_quantity': 6, 'total_price': 5829.0, 'total_cost': 670.3400268554688}
[2024-07-22T07:58:27.988+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3735, 'order_code': 'ORDER3735', 'status': 'COMPLETED', 'customer_id': 96, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 27, 'total_product_order_quantity': 11, 'total_price': 1989.9000244140625, 'total_cost': 86.83000183105469}
[2024-07-22T07:58:27.989+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3736, 'order_code': 'ORDER3736', 'status': 'COMPLETED', 'customer_id': 132, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 17, 'total_product_order_quantity': 7, 'total_price': 1453.9000244140625, 'total_cost': 114.23999786376953}
[2024-07-22T07:58:27.990+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3737, 'order_code': 'ORDER3737', 'status': 'COMPLETED', 'customer_id': 120, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 26, 'total_product_order_quantity': 5, 'total_price': 19899.0, 'total_cost': 2706.260009765625}
[2024-07-22T07:58:27.991+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3738, 'order_code': 'ORDER3738', 'status': 'COMPLETED', 'customer_id': 158, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 53, 'total_product_order_quantity': 7, 'total_price': 1547.699951171875, 'total_cost': 154.77000427246094}
[2024-07-22T07:58:27.992+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3739, 'order_code': 'ORDER3739', 'status': 'COMPLETED', 'customer_id': 19, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 25, 'total_product_order_quantity': 12, 'total_price': 12703.2001953125, 'total_cost': 497.5400085449219}
[2024-07-22T07:58:27.992+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3740, 'order_code': 'ORDER3740', 'status': 'COMPLETED', 'customer_id': 21, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 47, 'total_product_order_quantity': 12, 'total_price': 71154.0, 'total_cost': 3557.699951171875}
[2024-07-22T07:58:27.993+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3741, 'order_code': 'ORDER3741', 'status': 'COMPLETED', 'customer_id': 117, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 10, 'total_product_order_quantity': 5, 'total_price': 4522.5, 'total_cost': 479.3900146484375}
[2024-07-22T07:58:27.994+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3742, 'order_code': 'ORDER3742', 'status': 'COMPLETED', 'customer_id': 170, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 35, 'total_product_order_quantity': 11, 'total_price': 25647.599609375, 'total_cost': 1911.9100341796875}
[2024-07-22T07:58:27.994+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3743, 'order_code': 'ORDER3743', 'status': 'COMPLETED', 'customer_id': 21, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 29, 'total_product_order_quantity': 8, 'total_price': 15812.0, 'total_cost': 1620.72998046875}
[2024-07-22T07:58:27.995+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3744, 'order_code': 'ORDER3744', 'status': 'COMPLETED', 'customer_id': 123, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'FLR025', 'city_shipping_id': 63, 'total_product_order_quantity': 6, 'total_price': 34491.6015625, 'total_cost': 4483.91015625}
[2024-07-22T07:58:27.996+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3745, 'order_code': 'ORDER3745', 'status': 'COMPLETED', 'customer_id': 61, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 25, 'total_product_order_quantity': 6, 'total_price': 7919.39990234375, 'total_cost': 725.9500122070312}
[2024-07-22T07:58:27.997+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3746, 'order_code': 'ORDER3746', 'status': 'COMPLETED', 'customer_id': 158, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'AXW291', 'city_shipping_id': 9, 'total_product_order_quantity': 10, 'total_price': 9581.0, 'total_cost': 488.6300048828125}
[2024-07-22T07:58:27.997+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3747, 'order_code': 'ORDER3747', 'status': 'COMPLETED', 'customer_id': 118, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'FLR025', 'city_shipping_id': 64, 'total_product_order_quantity': 12, 'total_price': 67696.796875, 'total_cost': 4174.64013671875}
[2024-07-22T07:58:27.998+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3748, 'order_code': 'ORDER3748', 'status': 'COMPLETED', 'customer_id': 45, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 42, 'total_product_order_quantity': 11, 'total_price': 8180.7001953125, 'total_cost': 349.5400085449219}
[2024-07-22T07:58:27.999+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3749, 'order_code': 'ORDER3749', 'status': 'COMPLETED', 'customer_id': 45, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 50, 'total_product_order_quantity': 5, 'total_price': 19095.0, 'total_cost': 1909.5}
[2024-07-22T07:58:28.000+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3750, 'order_code': 'ORDER3750', 'status': 'COMPLETED', 'customer_id': 116, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'FLR025', 'city_shipping_id': 62, 'total_product_order_quantity': 6, 'total_price': 15919.2001953125, 'total_cost': 1485.7900390625}
[2024-07-22T07:58:28.001+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3751, 'order_code': 'ORDER3751', 'status': 'COMPLETED', 'customer_id': 30, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'FLR025', 'city_shipping_id': 66, 'total_product_order_quantity': 9, 'total_price': 17487.0, 'total_cost': 1088.0799560546875}
[2024-07-22T07:58:28.002+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3752, 'order_code': 'ORDER3752', 'status': 'COMPLETED', 'customer_id': 114, 'channel': 'Wholesale', 'currency_code': 'USD', 'warehouse_code': 'GUT930', 'city_shipping_id': 32, 'total_product_order_quantity': 6, 'total_price': 11577.599609375, 'total_cost': 1543.6800537109375}
[2024-07-22T07:58:28.002+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3753, 'order_code': 'ORDER3753', 'status': 'COMPLETED', 'customer_id': 113, 'channel': 'Distributor', 'currency_code': 'USD', 'warehouse_code': 'NXH382', 'city_shipping_id': 47, 'total_product_order_quantity': 9, 'total_price': 16281.0, 'total_cost': 1338.6600341796875}
[2024-07-22T07:58:28.003+0000] {logging_mixin.py:188} INFO - {'ingested_at': '2024-07-21 17:13:35.795117+00:00', 'created_at': '2024-06-28 08:04:03.000000', 'last_updated_at': '2024-06-28 08:04:03.000000', 'order_id': 3754, 'order_code': 'ORDER3754', 'status': 'COMPLETED', 'customer_id': 14, 'channel': 'Export', 'currency_code': 'USD', 'warehouse_code': 'FLR025', 'city_shipping_id': 64, 'total_product_order_quantity': 9, 'total_price': 9045.0, 'total_cost': 814.0499877929688}
